Timestamp				All	All	All	Per	Per	Per	Per	Per	Per
Sample				DBS+Serum	DBS	Serum	DBS+Serum	DBS+Serum	DBS	DBS	Serum	Serum
Grouping				Sample	Cohort	Cohort	Sample	Sample_Cohort	Cohort	ID	Cohort	ID
Hparam	Feature	Model	Reaction-Set									
common	metabolite	rnn	1	0.5185558916962386	0.5046473248641199	0.6902835920977527	0.6265810095452025	0.6230109818700954	0.6217118923471117	1.5672023975909257	0.6554780580499869	1.045000777453773
common	metabolite	rnn	2	0.5770509045990936	1.5796786945737336	0.6779965044685874	0.5517343294136435	0.7289750063010447	1.1793180661918012	1.4802838582801654	0.7293797145465504	1.473520544328293
common	metabolite	rnn	3	0.5839020359088881	0.5976368472915421	0.6063470217214679	0.59973227346641	0.5924436975187938	0.728870535536275	1.1186190806822747	0.5937004769763168	1.1354548058693363
common	metabolite	rnn	4	0.5304083715764651	0.510514529339356	0.7142900590568897	0.6745364791365461	0.6744039368145827	0.6944091139601298	1.0821310697956026	0.9099811684689287	2.2788469191284837
common	metabolite	rnn	5	0.5455373215183162	1.0313642789214048	0.658128818436625	0.6135587786798998	0.6786213335445265	1.1685310276491543	1.1853491339576367	0.6709716185767388	1.3150372820729976
common	metabolite	rnn	6	0.5730509410060274	0.6533000078189518	0.5698066711668942	0.49340289733445125	0.49285545873548564	0.7804364749631278	0.801532239591819	0.49278020085679614	0.9169192206986888
common	metabolite	rnn	7	0.44277228083436787	0.4210145184361842	0.5275355736196696	0.4718861078415118	0.5124478752237265	0.5187281931333227	0.6641008515781721	0.6569872850028549	1.3403601081763907
common	metabolite	rnn	8	0.5929626498645868	0.633965129455546	0.7692959368491659	0.6831926644129667	0.8262336055929963	0.8028347247978802	3.601226517792472	0.9064646593572773	2.1515980445784635
common	metabolite	rnn	9	0.6150481502622971	0.5917146538984521	0.6543345705414482	0.6273087169880468	0.6275966625622755	0.6208551546766601	1.1779420398338178	0.8042681223351128	0.8840607732720037
common	metabolite	rnn_delta	1	0.912946376261803	0.6331793563217522	0.5199219992139303	0.7907960170924574	0.692706211041599	0.7391922709198209	0.9647394954277771	0.6687217525432702	1.428092578726878
common	metabolite	rnn_delta	2	1.141252446070108	1.022193319349301	0.5201039505551135	1.0673766606224426	0.6657907709884061	1.0319950995623037	1.2571056956425908	0.6559220541402995	1.3779732660074115
common	metabolite	rnn_delta	3	1.2043905416164278	0.8752532425137403	0.5512865150088399	1.1189711473922075	0.7080047203101869	0.8438637857618351	1.2701440351128879	0.6770510134201471	3.0985016631612936
common	metabolite	rnn_delta	4	0.756664440367713	0.7442976979947085	0.5222147704946869	0.7456605818000085	0.6136462355223574	0.7558654093771493	1.1805912985885332	0.6041659375655942	1.9805518565122442
common	metabolite	rnn_delta	5	1.1815822523963464	0.9650692787044448	0.5161974709251701	1.1513334616639088	0.7114791086310831	0.9630274520595205	1.2778454273094797	0.6843973122897856	3.164337921888061
common	metabolite	rnn_delta	6	1.3053353434473256	0.8040338960921206	0.614000700634198	1.01910208475372	0.7489612518580813	1.0066259962682773	1.7503668428730808	0.7290570548572503	1.8895124953527433
common	metabolite	rnn_delta	7	1.0050110687122524	0.4480794230096552	0.5482729352100342	0.7633517647171613	0.6865493583032367	0.5322569370326247	0.6755711348337595	0.6885822356704667	1.4556573875541676
common	metabolite	rnn_delta	8	1.2178365338484576	0.6202909281764714	0.5201081736426858	1.0843251268062994	0.6509302802010145	0.5881554688069037	0.6407100500832893	0.6864561477575724	4.240639071258544
common	metabolite	rnn_delta	9	1.0973985052482658	0.6746932336583972	0.5279025862656855	0.936271790614771	0.6153583039570586	0.7738658124628613	3.1800537974763237	0.5999137168380789	1.2191780831698826
common	metabolite-reaction-subsystem	rnn	1	0.1621489837288891	0.22652600317932384	0.2936586347742558	0.18572182835243592	0.18536048709726757	0.18795574092992945	0.3582016396033693	0.23320947489111304	0.3905375720729662
common	metabolite-reaction-subsystem	rnn	2	0.36933534543155067	0.5709837834768204	0.4769284743753786	0.40981978825470244	0.5382215762972888	0.604722211183579	0.9818102129500582	0.5366934858849572	1.1683065158511043
common	metabolite-reaction-subsystem	rnn	3	0.1682498153576315	0.1623970074024093	0.18781686636758368	0.19781196404042922	0.19327128996513857	0.19286648857860555	0.9262559724306032	0.2476931214379461	1.0060307927853305
common	metabolite-reaction-subsystem	rnn	4	0.08133985026054913	0.10646660389947168	0.14075335069186756	0.10129215180771073	0.10129215180771073	0.11820453605064186	0.6396506086880086	0.15511196725683624	0.7702904857597613
common	metabolite-reaction-subsystem	rnn	5	0.13356288343039366	0.17840965635677275	0.14775982253058223	0.1813453891084788	0.20366150838673047	0.2251203802766986	0.732459209506792	0.20351811022235852	0.9101386357089194
common	metabolite-reaction-subsystem	rnn	6	0.13134039600903136	0.15305014212749013	0.1371151150015145	0.17248151437801948	0.1807980414080637	0.181858350385783	0.6950831974480068	0.18544467094160985	0.7021463636309803
common	metabolite-reaction-subsystem	rnn	7	0.08014851909840852	0.09900822856920716	0.08056990826044473	0.08183141370374118	0.07824851864217043	0.07969772160747743	0.5677881554644562	0.09699325313879967	1.21014660176832
common	metabolite-reaction-subsystem	rnn	8	0.08296157165747613	0.08822067409107398	0.13860057616845767	0.11327590382040484	0.11327590382040484	0.11611708062874469	2.3422404401396357	0.1845996327034093	2.261360480799186
common	metabolite-reaction-subsystem	rnn	9	0.0939765345760668	0.12960878891592956	0.17829754861557562	0.12344021175498142	0.13560842099850662	0.14376160835275092	1.1831690853243986	0.2314504460360537	1.3570357711469656
common	metabolite-reaction-subsystem	rnn_delta	1	0.4888991121176798	0.24396455578635579	0.4424698292491242	0.42936049134763815	0.2903168732895487	0.2992350410534066	0.4426374761174233	0.5708691508475389	0.748041218096683
common	metabolite-reaction-subsystem	rnn_delta	2	1.0167714561176644	0.583184680577798	0.47232226324396237	0.9003343723995963	0.5954589269730505	0.5816174373527218	0.8206932310817865	0.5623485146449675	0.8503864901184418
common	metabolite-reaction-subsystem	rnn_delta	3	0.894318831719915	0.3980064612236247	0.5565927159891558	0.7424046929969748	0.47231395336998944	0.4609769288354753	0.9215803839992469	0.6478922153106076	1.945158653143141
common	metabolite-reaction-subsystem	rnn_delta	4	0.2924140585835683	0.259521371244152	0.22863176665623602	0.24188395982253294	0.26126873272465984	0.26607579111582064	0.5221718184695409	0.2515226572596407	0.40414322838785804
common	metabolite-reaction-subsystem	rnn_delta	5	0.7961036426993998	0.3896131170619994	0.5036516208189993	0.6759792123353919	0.41934350032693657	0.41801841873974804	0.9226085455638336	0.6130647956200331	2.5837148228444007
common	metabolite-reaction-subsystem	rnn_delta	6	0.28382084928874524	0.22045540629675803	0.1405860323356132	0.3011793760128599	0.1834247255759583	0.26694811211947694	1.3514128133073455	0.1858344439858028	0.8250867230863723
common	metabolite-reaction-subsystem	rnn_delta	7	0.38118249321555553	0.21828695757490194	0.3770759900155127	0.2884529856543083	0.2875443503738069	0.27834050051955717	0.34653415116014713	0.36788387292555247	0.5790316212590736
common	metabolite-reaction-subsystem	rnn_delta	8	0.7203959636011806	0.33156802701941174	0.31675401298641365	0.5723665720821326	0.34914664865460776	0.3280385144332272	0.42171400626622024	0.38873493371915385	2.0409484884643514
common	metabolite-reaction-subsystem	rnn_delta	9	0.6244850989964941	0.3095303998450593	0.48603898162517106	0.524409693595572	0.33000735162925754	0.3339721125029687	1.154679176120976	0.5489734631575142	0.6661570272895376
common	reaction	rnn	1	0.1544257767377365	0.22712939478361355	0.31048666312894435	0.19996973249495742	0.19974489874485674	0.20533817236559432	0.38722223378474685	0.2538181771987781	0.4341810663122852
common	reaction	rnn	2	0.4127096777164055	0.5825318653680415	0.6037751039615171	0.48901374004366305	0.647465853357122	0.6479026941763041	1.2960776223701296	0.6775206963455322	1.7412414139979087
common	reaction	rnn	3	0.16211068041460644	0.1714473139841457	0.19766827171984222	0.20332157725124134	0.20332157725124134	0.2039941988675504	1.1212295932176592	0.25941622272355064	1.7321653983317982
common	reaction	rnn	4	0.08714885104730143	0.11078839473401463	0.146370718425029	0.10840791297618561	0.10840791297618561	0.12426664905187641	0.6460378958209819	0.16504868756142854	0.8304068823034509
common	reaction	rnn	5	0.1390144510435942	0.17890550641514028	0.15098300561092398	0.18388534064977166	0.20837865266709016	0.22845079342507119	0.944991641199801	0.20849626500746113	1.182937328458738
common	reaction	rnn	6	0.13333518543917108	0.14889903323075487	0.14344338113941071	0.17573086286167777	0.18548854964590028	0.1863225869126639	1.444436701314567	0.18812838632810522	1.0993480432069265
common	reaction	rnn	7	0.07673087793512419	0.09971348532865472	0.08207597274128718	0.08368303569756282	0.08294752852933979	0.08505383995175063	0.7070724957407509	0.10115509433512355	1.3821223144166648
common	reaction	rnn	8	0.08347925259768782	0.08400132199044322	0.14919816925810825	0.11392627907306509	0.11392627907306509	0.11426703664555729	2.3866126765614997	0.18761015729727246	2.151358230194063
common	reaction	rnn	9	0.0915287447490408	0.10947345022052303	0.17421729948609296	0.12564066897287518	0.13931259136230853	0.13933857416963086	1.9843742035063305	0.23659346190459646	1.6340609830154325
common	reaction	rnn_delta	1	0.24205455089899308	0.2716134265774355	0.5954088644418375	0.28794716380403257	0.30972352023921274	0.31242878207389574	0.5209831566569161	0.6938940217902183	0.8082858762013985
common	reaction	rnn_delta	2	0.5980769674926566	0.7249408819963362	1.1051463427447878	0.6363343611868444	0.7263821117661968	0.7264017450452134	1.0361421761134948	0.934156903630684	1.0363817507181672
common	reaction	rnn_delta	3	0.4382794919076788	0.43990491777852814	0.656842350553201	0.4911997439809589	0.4912056367579801	0.4911873383767911	1.2378858845970906	0.7770527268816557	2.215872974648714
common	reaction	rnn_delta	4	0.25435295112891165	0.2575941010925975	0.26436659605210544	0.2540280797825521	0.2655352809676804	0.274654146891391	0.5561100536234476	0.26789359437240007	0.42602717763618486
common	reaction	rnn_delta	5	0.3712752894315444	0.41647666207942563	0.5700001384555518	0.4489588768800809	0.44879690513218296	0.44963536224033473	1.0869428715247886	0.6774722475061755	2.1903502950498877
common	reaction	rnn_delta	6	0.1377763392986645	0.2276345397395453	0.14631756875348886	0.18924805846493126	0.18838197366127338	0.27543309121968745	1.295830660511839	0.19574800624720357	0.7035743765763242
common	reaction	rnn_delta	7	0.2597066024842919	0.25638476261933074	0.3818732170073581	0.2890069327453854	0.28899829643004465	0.2918180358177679	0.4109054023122356	0.4006861207563582	0.6512838175308845
common	reaction	rnn_delta	8	0.32829409441163254	0.3727426292817214	0.3286358618408123	0.3722085371122134	0.396789440286765	0.3953781414653002	0.5685705264523307	0.4007893192839556	1.9939199761159323
common	reaction	rnn_delta	9	0.3144939809839791	0.3532170243772757	0.8485206832704099	0.3642407616635821	0.36594500347913794	0.3671501856164574	1.1185425420794874	0.7748235260126911	0.8989587322198375
common	reaction-subsystem	rnn	1	0.14627140975734937	0.21192494258924727	0.3021463199536718	0.18674857576280396	0.18769403995192876	0.19076357752744683	0.36343731940695173	0.24383170194635848	0.42036642617756265
common	reaction-subsystem	rnn	2	0.4077473292694086	0.5754462807676779	0.5966588134894159	0.4830490242814662	0.6395402272620313	0.6399824339207005	1.2805407776212039	0.6693374567620275	1.7208419553923524
common	reaction-subsystem	rnn	3	0.15806342166210724	0.16748163095109111	0.19364523149949087	0.19882418681668734	0.19882418681668734	0.19949966305083477	1.0973412771164293	0.25411892962767224	1.7013043545428737
common	reaction-subsystem	rnn	4	0.08190919452545783	0.10652794044031735	0.14073437637945596	0.10231374932634059	0.10231374932634059	0.1185758039232409	0.6157817095391779	0.15703653963356215	0.8023524778465632
common	reaction-subsystem	rnn	5	0.13882929675852052	0.17874456116918744	0.14930958547494794	0.18351634855400253	0.2070454188131	0.22783488339308341	0.9336056187565546	0.20715970733065292	1.1673815505613876
common	reaction-subsystem	rnn	6	0.1314811453323418	0.14707025889034586	0.14162729365397922	0.173217169242369	0.18292757140309043	0.18392487598777343	1.392713662532442	0.18544955884921902	1.0757902981521923
common	reaction-subsystem	rnn	7	0.07317221123538718	0.0959277638883173	0.078600392765534	0.07999435340990185	0.07925195423353688	0.08122198448345216	0.7199258042980301	0.09681982262621394	1.3858493242831416
common	reaction-subsystem	rnn	8	0.08342486409742594	0.08443599950525242	0.14878299217025018	0.11384271802287724	0.11384271802287724	0.11446206338133144	2.386692050190491	0.18664751989885747	2.148067080089879
common	reaction-subsystem	rnn	9	0.09075587642421398	0.10865258013076005	0.17504654272341844	0.12454076735557919	0.13793997914077866	0.1379643524539197	1.9554025097315735	0.23651996091437175	1.6344737925537913
common	reaction-subsystem	rnn_delta	1	0.2380581505602474	0.2682795817367657	0.5771119545576908	0.28717560326718505	0.30895485978258874	0.31191278894345487	0.4965042904913497	0.6730685723402098	0.7684633733307489
common	reaction-subsystem	rnn_delta	2	0.5908057431357758	0.7161643908881428	1.0916168364299748	0.6285278924596116	0.7174705600147067	0.7174904488557449	1.0237104011849516	0.9227205985828197	1.0240427648196917
common	reaction-subsystem	rnn_delta	3	0.4283354419860143	0.4300113288607943	0.6421079773720436	0.4801165986447262	0.4801187574681152	0.48010167128506914	1.2115891352556316	0.7595969259460121	2.1719476603299506
common	reaction-subsystem	rnn_delta	4	0.25003766974047664	0.24850748257337815	0.26255445882834855	0.24556436527586872	0.2559924677301101	0.26819407825415853	0.5430338289049127	0.2661365976714836	0.4055138720958053
common	reaction-subsystem	rnn_delta	5	0.371118007990321	0.41659650904681556	0.5453935619563707	0.4483394065031184	0.44811845446362	0.44908141607385427	1.0707375843236555	0.6513957790517801	2.1903637065938373
common	reaction-subsystem	rnn_delta	6	0.13684275818216324	0.22466213272447363	0.14831272136671744	0.1882925147686104	0.18739353935300573	0.2714256201648099	1.2883725465371565	0.19661149620442114	0.7037933350942868
common	reaction-subsystem	rnn_delta	7	0.25892985717267053	0.2504823755169117	0.37793526762464824	0.2867990843184191	0.2867990843184191	0.2896714051183742	0.4006366440431893	0.3922141930268194	0.6375527650877681
common	reaction-subsystem	rnn_delta	8	0.3299985530059725	0.3702783199986798	0.32811519072370743	0.37221892927095396	0.3968406409900369	0.3954345119461859	0.5585212104567742	0.4000704827201088	1.961668386334991
common	reaction-subsystem	rnn_delta	9	0.3138579546869042	0.35281639033302703	0.8445149752051806	0.36362317792180443	0.36574450365804384	0.36695468234993234	1.118867623522995	0.7664503711943145	0.8896364907502915
common	subsystem	rnn	1	0.40951997681687224	0.4375773093725663	0.7182964525854708	0.5202584367475356	0.5401435441509266	0.5429542829858272	1.0217441419449897	0.754163307705547	1.60987748895399
common	subsystem	rnn	2	2.599450517990903	3.677787176748017	3.8270872558271702						
